roi_number,Area,B180,B90,Bflip,Biovolume,BoundingBox_xwidth,BoundingBox_ywidth,ConvexArea,ConvexPerimeter,Eccentricity,EquivDiameter,Extent,H180,H90,Hflip,MajorAxisLength,MinorAxisLength,Orientation,Perimeter,RWcenter2total_powerratio,RWhalfpowerintegral,RepresentativeWidth,RotatedBoundingBox_xwidth,RotatedBoundingBox_ywidth,Solidity,SurfaceArea,maxFeretDiameter,minFeretDiameter,moment_invariant1,moment_invariant2,moment_invariant3,moment_invariant4,moment_invariant5,moment_invariant6,moment_invariant7,numBlobs,shapehist_kurtosis_normEqD,shapehist_mean_normEqD,shapehist_median_normEqD,shapehist_skewness_normEqD,summedArea,summedBiovolume,summedConvexArea,summedConvexPerimeter,summedMajorAxisLength,summedMinorAxisLength,summedPerimeter,summedSurfaceArea,texture_average_contrast,texture_average_gray_level,texture_entropy,texture_smoothness,texture_third_moment,texture_uniformity,Wedge01,Wedge02,Wedge03,Wedge04,Wedge05,Wedge06,Wedge07,Wedge08,Wedge09,Wedge10,Wedge11,Wedge12,Wedge13,Wedge14,Wedge15,Wedge16,Wedge17,Wedge18,Wedge19,Wedge20,Wedge21,Wedge22,Wedge23,Wedge24,Wedge25,Wedge26,Wedge27,Wedge28,Wedge29,Wedge30,Wedge31,Wedge32,Wedge33,Wedge34,Wedge35,Wedge36,Wedge37,Wedge38,Wedge39,Wedge40,Wedge41,Wedge42,Wedge43,Wedge44,Wedge45,Wedge46,Wedge47,Wedge48,Ring01,Ring02,Ring03,Ring04,Ring05,Ring06,Ring07,Ring08,Ring09,Ring10,Ring11,Ring12,Ring13,Ring14,Ring15,Ring16,Ring17,Ring18,Ring19,Ring20,Ring21,Ring22,Ring23,Ring24,Ring25,Ring26,Ring27,Ring28,Ring29,Ring30,Ring31,Ring32,Ring33,Ring34,Ring35,Ring36,Ring37,Ring38,Ring39,Ring40,Ring41,Ring42,Ring43,Ring44,Ring45,Ring46,Ring47,Ring48,Ring49,Ring50,HOG01,HOG02,HOG03,HOG04,HOG05,HOG06,HOG07,HOG08,HOG09,HOG10,HOG11,HOG12,HOG13,HOG14,HOG15,HOG16,HOG17,HOG18,HOG19,HOG20,HOG21,HOG22,HOG23,HOG24,HOG25,HOG26,HOG27,HOG28,HOG29,HOG30,HOG31,HOG32,HOG33,HOG34,HOG35,HOG36,HOG37,HOG38,HOG39,HOG40,HOG41,HOG42,HOG43,HOG44,HOG45,HOG46,HOG47,HOG48,HOG49,HOG50,HOG51,HOG52,HOG53,HOG54,HOG55,HOG56,HOG57,HOG58,HOG59,HOG60,HOG61,HOG62,HOG63,HOG64,HOG65,HOG66,HOG67,HOG68,HOG69,HOG70,HOG71,HOG72,HOG73,HOG74,HOG75,HOG76,HOG77,HOG78,HOG79,HOG80,HOG81,Area_over_PerimeterSquared,Area_over_Perimeter,H90_over_Hflip,H90_over_H180,Hflip_over_H180,summedConvexPerimeter_over_Perimeter,rotated_BoundingBox_solidity
40,1363,0.737717,0.592593,0.752834,17984.239928,72,62,2864.822601,201.645201,0.839526,41.658439,0.305332,2.576701,5.826387,2.908485,65.399417,35.532730,40.191678,299.178716,0.759732,15351346.652524,16.826403,50,72,0.475771,4677.263344,79.646251,49.950742,0.253833,0.019079,0.000402,0.000586,0.000000,0.000081,0.000000,1,2.333685,0.795879,0.769651,0.242956,1363,17984.239928,2864.822601,201.645201,65.399417,35.532730,299.178716,4677.263344,70.354428,64.741746,6.405022,0.070736,7.634568,0.017482,0.010401,0.017053,0.019284,0.020496,0.016283,0.013155,0.014488,0.015150,0.019832,0.021855,0.025150,0.029323,0.019558,0.021500,0.020608,0.020310,0.015963,0.017377,0.019378,0.023303,0.028157,0.030170,0.035373,0.024710,0.022609,0.028241,0.023984,0.031877,0.029552,0.027580,0.023353,0.025934,0.030102,0.028349,0.039055,0.033986,0.016257,0.016770,0.014057,0.016870,0.014104,0.011007,0.012201,0.013274,0.013443,0.010776,0.010219,0.007524,1.338425,1.697551,0.801874,0.137899,0.130732,0.162632,0.108484,0.085404,0.070175,0.053512,0.047979,0.042819,0.034290,0.029597,0.027131,0.025139,0.020613,0.015667,0.013520,0.014947,0.014587,0.010998,0.012339,0.013685,0.012330,0.008987,0.008948,0.009985,0.009890,0.008603,0.008209,0.008364,0.007588,0.006178,0.007277,0.007011,0.006511,0.006603,0.006967,0.006469,0.005734,0.006347,0.006350,0.005809,0.005840,0.006469,0.005849,0.005237,0.005303,0.004931,0.196234,0.084384,0.717390,0.110344,0.526694,0.081357,0.232955,0.246549,0.168718,0.187320,0.119937,0.772102,0.071168,0.145341,0.350656,0.344496,0.236630,0.174824,0.259961,0.138871,0.789505,0.066283,0.138743,0.374337,0.184288,0.066025,0.296179,0.455765,0.384949,0.090969,0.088086,0.720061,0.150674,0.118117,0.209930,0.169836,0.441473,0.487608,0.105053,0.184464,0.377271,0.505377,0.207458,0.213788,0.189189,0.350537,0.204111,0.113932,0.217323,0.456014,0.518658,0.198323,0.120737,0.494355,0.302239,0.499764,0.106686,0.076220,0.764600,0.166050,0.133601,0.081655,0.070647,0.308194,0.672708,0.433743,0.227804,0.296185,0.238847,0.192378,0.143289,0.100679,0.384649,0.254557,0.434081,0.271731,0.386920,0.192583,0.163983,0.170398,0.531280,0.015228,4.555805,2.003237,2.261181,1.128763,0.673996,0.367500
41,1243,0.766747,0.723971,0.747377,19783.786578,46,70,2108.941693,180.883386,0.645315,39.782367,0.386025,5.815225,4.277886,5.303487,50.283400,38.412312,-25.610324,207.172619,0.780215,14850295.896383,20.287493,50,66,0.589395,4221.724829,70.256563,46.000000,0.466188,0.120558,0.082454,0.080498,0.006553,0.027840,-0.000258,2,2.185191,0.728175,0.756195,-0.022604,1471,20918.432397,2576.089386,266.178772,78.313234,61.115536,304.569589,5044.301508,74.569189,115.171992,6.707688,0.078778,0.744264,0.013586,0.011282,0.014884,0.012016,0.012752,0.017143,0.025483,0.027024,0.030964,0.044141,0.053606,0.069356,0.074092,0.037344,0.037719,0.028354,0.025120,0.020914,0.016391,0.013463,0.012874,0.014296,0.013462,0.013731,0.011758,0.012262,0.018330,0.018513,0.021202,0.015496,0.012189,0.011561,0.013808,0.016137,0.015359,0.013701,0.016000,0.010473,0.013926,0.012274,0.015834,0.020574,0.018286,0.017184,0.015655,0.016278,0.017050,0.011749,0.007985,1.500172,1.552989,0.901346,0.278037,0.212119,0.131985,0.112545,0.097864,0.079858,0.046367,0.038802,0.035860,0.036224,0.023308,0.027296,0.024946,0.020143,0.017577,0.015737,0.014429,0.014007,0.013709,0.011290,0.010058,0.012820,0.011894,0.011621,0.010646,0.008987,0.007718,0.008627,0.007420,0.007730,0.007566,0.007385,0.007612,0.007096,0.007195,0.006235,0.006580,0.005899,0.007145,0.006778,0.006651,0.007111,0.007739,0.007405,0.006879,0.006916,0.006167,0.073904,0.064624,0.628707,0.141790,0.667328,0.110630,0.081306,0.190097,0.273260,0.109966,0.105382,0.674044,0.234645,0.319092,0.252029,0.162438,0.352992,0.388690,0.375941,0.123718,0.626816,0.175876,0.317942,0.219058,0.147667,0.235423,0.439577,0.268737,0.126664,0.115880,0.128299,0.808341,0.129784,0.087160,0.190667,0.409434,0.317759,0.193376,0.219817,0.428168,0.463843,0.223650,0.176108,0.301674,0.492742,0.469876,0.148821,0.188808,0.374652,0.485779,0.195803,0.167976,0.196386,0.489848,0.437832,0.159232,0.137781,0.116354,0.832421,0.106482,0.081332,0.085316,0.179635,0.532204,0.183606,0.172439,0.658630,0.330710,0.098701,0.092689,0.145603,0.265734,0.467154,0.090482,0.112755,0.595602,0.290811,0.072606,0.098328,0.140897,0.535501,0.028961,5.999828,0.806618,0.735636,0.912000,0.873951,0.375455
42,310,0.763754,0.504854,0.737864,2083.047048,33,24,583.716313,87.432625,0.620965,19.867165,0.391414,1.628026,2.074404,1.413221,26.433491,20.719591,-22.970309,107.361436,0.648319,5468919.125690,8.602443,28,25,0.531080,1122.110121,34.014222,24.000000,0.226692,0.002932,0.000311,0.000152,0.000000,-0.000007,0.000000,1,2.233656,0.705856,0.711835,-0.067255,310,2083.047048,583.716313,87.432625,26.433491,20.719591,107.361436,1122.110121,63.372363,78.106452,5.704260,0.058169,1.475095,0.031592,0.013749,0.019690,0.022306,0.029180,0.026818,0.030116,0.032011,0.035399,0.034519,0.027357,0.034280,0.037006,0.020956,0.028999,0.019863,0.019299,0.016793,0.014674,0.016506,0.019574,0.024381,0.021816,0.025775,0.025035,0.032157,0.039522,0.036173,0.040854,0.030062,0.022946,0.016302,0.016620,0.017031,0.013027,0.011766,0.011774,0.006933,0.008604,0.006920,0.008845,0.009865,0.009647,0.010496,0.010470,0.012397,0.011190,0.010916,0.009380,0.236351,0.521002,0.661663,0.525984,0.355783,0.163991,0.113939,0.074101,0.042995,0.025307,0.033349,0.040971,0.044618,0.036633,0.026923,0.020660,0.022192,0.018831,0.012109,0.008922,0.012126,0.013181,0.011562,0.010147,0.011029,0.011859,0.011994,0.011007,0.010803,0.010662,0.009920,0.009028,0.008592,0.008248,0.007487,0.006302,0.007068,0.009232,0.010173,0.009431,0.008614,0.008831,0.009182,0.009999,0.009628,0.008918,0.008947,0.009013,0.007642,0.006748,0.039319,0.036796,0.825572,0.066183,0.508678,0.038206,0.118987,0.161253,0.103807,0.033684,0.039030,0.936547,0.033032,0.093850,0.134049,0.222931,0.175264,0.109248,0.260253,0.074349,0.901936,0.046710,0.097073,0.142508,0.148261,0.056173,0.237066,0.177878,0.210677,0.122180,0.050680,0.869689,0.054265,0.168088,0.245111,0.242564,0.230484,0.299931,0.284496,0.341478,0.362035,0.280377,0.450724,0.367408,0.333986,0.575562,0.080012,0.191656,0.339133,0.343816,0.286481,0.270331,0.105930,0.475392,0.189267,0.279160,0.209643,0.066522,0.899169,0.068201,0.059168,0.059516,0.132927,0.300171,0.477066,0.545517,0.470834,0.319666,0.100490,0.078757,0.094929,0.188486,0.594225,0.116789,0.274731,0.396729,0.254518,0.096651,0.097984,0.110813,0.551707,0.026895,2.887443,1.467855,1.274184,0.868058,0.814376,0.441429
43,10350,0.963139,0.950174,0.961010,806871.472784,123,116,11298.623887,381.247775,0.312839,114.795598,0.725399,1.976547,2.414754,1.922511,118.206315,112.273086,53.457128,431.966558,0.958498,19992523.782139,85.421488,121,122,0.916041,49757.564995,128.218005,114.932292,0.160480,0.000068,0.000014,0.000000,-0.000000,0.000000,-0.000000,1,1.930073,0.631600,0.691644,-0.455877,10350,806871.472784,11298.623887,381.247775,118.206315,112.273086,431.966558,49757.564995,59.339380,44.115266,6.283426,0.051369,6.287342,0.021441,0.014985,0.018368,0.017256,0.015294,0.015854,0.016562,0.016571,0.021568,0.027031,0.024731,0.035717,0.031989,0.017726,0.026684,0.021282,0.020007,0.024125,0.018416,0.021614,0.026780,0.036280,0.033058,0.034191,0.022119,0.022711,0.023597,0.017475,0.021111,0.019469,0.015858,0.017299,0.021751,0.016167,0.018695,0.022519,0.022402,0.012734,0.013620,0.013579,0.015906,0.016243,0.019115,0.023692,0.023382,0.019924,0.015898,0.016245,0.012398,25.852257,4.295642,0.971988,0.315236,0.250337,0.169031,0.117350,0.078676,0.071898,0.053362,0.047540,0.035550,0.036912,0.029241,0.026836,0.020825,0.022229,0.018571,0.016540,0.014890,0.014384,0.012331,0.011833,0.010922,0.009980,0.009188,0.009393,0.008052,0.007456,0.008002,0.007045,0.006379,0.006396,0.006874,0.006031,0.005742,0.005751,0.005911,0.005488,0.005333,0.005348,0.005682,0.005028,0.005706,0.005143,0.005157,0.005527,0.005269,0.004920,0.005018,0.120364,0.064843,0.571426,0.114079,0.470471,0.065089,0.225461,0.476978,0.371275,0.032860,0.074462,0.626544,0.095736,0.090475,0.173721,0.592624,0.445291,0.061645,0.246831,0.089722,0.603725,0.129302,0.337122,0.363489,0.476774,0.088283,0.262562,0.538762,0.184727,0.101544,0.091502,0.637519,0.080058,0.101412,0.125023,0.467089,0.179449,0.405076,0.377141,0.412921,0.385377,0.328320,0.363952,0.276719,0.160083,0.330258,0.086221,0.116039,0.338140,0.715553,0.329636,0.113345,0.079765,0.340301,0.436471,0.613100,0.224355,0.087553,0.588397,0.083531,0.092624,0.077305,0.088634,0.089074,0.605290,0.733591,0.181415,0.102600,0.101430,0.137732,0.110866,0.050453,0.317181,0.119808,0.597868,0.446352,0.406079,0.119393,0.132194,0.144623,0.332895,0.055468,23.960188,1.256042,1.221704,0.972662,0.882586,0.700176
44,464,0.928105,0.925926,0.910675,7731.066821,23,25,493.009152,78.018305,0.442743,24.306031,0.806957,0.888328,1.064141,1.034822,25.909444,23.231660,23.870856,82.526912,0.801928,5276775.191672,19.125000,24,26,0.941159,2096.553942,27.802482,22.828561,0.162769,0.000313,0.000086,0.000001,-0.000000,-0.000000,0.000000,1,1.971167,0.616792,0.678532,-0.461121,464,7731.066821,493.009152,78.018305,25.909444,23.231660,82.526912,2096.553942,64.265337,102.780172,6.120164,0.059721,-0.169154,0.018997,0.020534,0.026340,0.023169,0.022955,0.017884,0.014716,0.014025,0.013856,0.014078,0.012028,0.013980,0.018452,0.012587,0.021863,0.018860,0.025990,0.030215,0.028770,0.029746,0.031937,0.040556,0.035369,0.036931,0.022808,0.020292,0.028774,0.023874,0.025652,0.017283,0.014833,0.014439,0.015124,0.013080,0.010286,0.011718,0.013883,0.010819,0.014587,0.016125,0.020989,0.021267,0.019331,0.021562,0.023900,0.027517,0.027796,0.024414,0.014805,0.500976,1.167314,1.436750,1.012000,0.594234,0.211914,0.091258,0.103780,0.093038,0.048453,0.030756,0.033847,0.035286,0.022200,0.018056,0.020912,0.021051,0.013256,0.008250,0.010338,0.013749,0.011788,0.008185,0.006569,0.007672,0.008324,0.007564,0.006311,0.006140,0.006112,0.005827,0.005193,0.005313,0.005766,0.005535,0.004575,0.004316,0.004746,0.004686,0.004248,0.003693,0.003728,0.004067,0.004340,0.004243,0.003947,0.003635,0.003763,0.004073,0.004211,0.029402,0.023718,0.864603,0.053771,0.427967,0.046778,0.136668,0.170332,0.122909,0.027288,0.026172,0.937250,0.027267,0.088956,0.152141,0.196763,0.187570,0.120120,0.229494,0.076229,0.918276,0.042638,0.099428,0.159441,0.103656,0.045642,0.219851,0.228865,0.196700,0.163604,0.049017,0.850420,0.066748,0.166674,0.244148,0.254358,0.318834,0.279047,0.293501,0.316499,0.398787,0.378545,0.287756,0.346335,0.359276,0.607516,0.083083,0.166832,0.303966,0.396227,0.355038,0.152735,0.102149,0.432410,0.234933,0.332563,0.286933,0.064811,0.857420,0.057352,0.054402,0.036224,0.070309,0.345070,0.490974,0.614251,0.400362,0.276232,0.083888,0.068909,0.053844,0.106212,0.526468,0.119694,0.292151,0.394928,0.281194,0.147904,0.092264,0.110509,0.587800,0.068128,5.622408,1.028332,1.197915,1.164910,0.945368,0.735577
45,831,0.805054,0.666667,0.864019,23229.983278,45,30,947.582815,115.165629,0.801882,32.527866,0.615556,2.634670,4.582146,1.676085,43.639380,26.073744,83.893027,126.225397,0.835935,6923127.405511,28.655172,29,46,0.876968,4802.754351,45.397102,29.194696,0.194128,0.008462,0.000764,0.000021,0.000000,-0.000001,0.000000,1,2.215934,0.642960,0.662222,-0.059381,831,23229.983278,947.582815,115.165629,43.639380,26.073744,126.225397,4802.754351,71.794890,100.711191,6.619269,0.073447,2.430901,0.013955,0.009003,0.010728,0.010986,0.012676,0.010944,0.010983,0.012124,0.018330,0.021613,0.022902,0.034973,0.050855,0.033136,0.038255,0.025914,0.019839,0.015679,0.016117,0.017219,0.018152,0.024082,0.027156,0.038595,0.032221,0.037849,0.060027,0.054775,0.038981,0.027941,0.025010,0.022110,0.020530,0.015580,0.010231,0.011150,0.012970,0.011974,0.016278,0.015168,0.015215,0.013498,0.010509,0.008698,0.007803,0.009019,0.008412,0.007946,0.005845,1.167341,2.003635,1.703153,0.818823,0.327652,0.192385,0.118093,0.097012,0.094255,0.056555,0.037481,0.030789,0.033653,0.028408,0.021453,0.017946,0.019231,0.017794,0.014802,0.011507,0.010476,0.011613,0.012096,0.008247,0.006797,0.007866,0.007957,0.007020,0.006913,0.007079,0.007276,0.006634,0.005625,0.005197,0.005363,0.004990,0.004692,0.004406,0.004635,0.004944,0.004785,0.004606,0.004199,0.004064,0.004535,0.004532,0.003793,0.003858,0.004149,0.003615,0.084479,0.096277,0.824576,0.083183,0.470907,0.051006,0.160648,0.180717,0.118007,0.077553,0.126608,0.827247,0.188539,0.097472,0.086339,0.428433,0.211483,0.113292,0.235657,0.124949,0.817792,0.174991,0.116517,0.091670,0.344304,0.115243,0.275030,0.207077,0.290241,0.229344,0.120378,0.829712,0.080743,0.170283,0.215569,0.188095,0.225036,0.312230,0.348241,0.559367,0.170523,0.114903,0.457130,0.312390,0.262431,0.394809,0.158133,0.247166,0.511700,0.200968,0.132931,0.395462,0.230132,0.478310,0.155318,0.240008,0.223084,0.135287,0.891832,0.115276,0.135066,0.119462,0.095042,0.275072,0.342389,0.451483,0.594653,0.180630,0.130525,0.158307,0.295989,0.295498,0.417605,0.136394,0.306750,0.468560,0.166587,0.108166,0.151524,0.241026,0.610616,0.052156,6.583461,2.733838,1.739172,0.636165,0.912381,0.622939
46,1219,0.419063,0.500411,0.407560,13285.480052,50,57,2229.143844,167.287688,0.743091,39.396434,0.427719,3.738615,3.581330,3.740327,60.596055,40.550321,15.413837,293.527958,0.728074,16454768.903169,13.907979,49,58,0.546847,4130.165019,58.872650,49.073905,0.272347,0.010789,0.000805,0.002496,0.000003,0.000249,0.000001,1,2.143064,0.709573,0.717940,-0.019511,1219,13285.480052,2229.143844,167.287688,60.596055,40.550321,293.527958,4130.165019,87.050577,90.472518,6.711162,0.104373,5.879823,0.016025,0.013124,0.015634,0.014502,0.014199,0.011748,0.013110,0.014476,0.018193,0.020230,0.020602,0.025571,0.033824,0.025476,0.037137,0.031276,0.033351,0.031222,0.025833,0.031212,0.039152,0.050849,0.045685,0.043882,0.028691,0.018223,0.019946,0.025126,0.030810,0.026042,0.020955,0.017757,0.014987,0.013044,0.013117,0.014868,0.014931,0.009200,0.014101,0.011628,0.012046,0.009670,0.009340,0.009038,0.008536,0.011508,0.011437,0.013560,0.011146,1.021400,1.252766,0.614266,0.214044,0.168634,0.190097,0.133059,0.072013,0.069708,0.069904,0.038296,0.032001,0.030704,0.028934,0.031175,0.025880,0.018218,0.015388,0.014875,0.013180,0.011403,0.008656,0.009584,0.010452,0.010374,0.008856,0.009159,0.007219,0.007304,0.007480,0.006790,0.006435,0.006054,0.005734,0.006890,0.007323,0.005594,0.005308,0.005671,0.005245,0.004203,0.004525,0.004292,0.004414,0.004381,0.004588,0.005436,0.005195,0.004375,0.004870,0.104731,0.056757,0.701858,0.086976,0.555006,0.054480,0.114790,0.294357,0.273525,0.113944,0.078038,0.764869,0.113878,0.231459,0.301489,0.291264,0.288007,0.265861,0.345885,0.118936,0.755378,0.110022,0.230623,0.325900,0.254647,0.056914,0.236713,0.414082,0.270496,0.171978,0.095030,0.747731,0.074899,0.078684,0.182872,0.335283,0.407659,0.338058,0.303245,0.460798,0.409766,0.301321,0.145771,0.169407,0.326475,0.491262,0.165175,0.231973,0.473206,0.431718,0.327543,0.153986,0.082622,0.359777,0.354228,0.344312,0.217240,0.115344,0.806001,0.131489,0.138764,0.075208,0.060273,0.393244,0.489765,0.431020,0.514564,0.234345,0.141002,0.208242,0.166932,0.094349,0.490359,0.201077,0.306962,0.491907,0.225831,0.103993,0.158222,0.187254,0.510885,0.014148,4.152926,0.957491,0.957930,1.000458,0.569921,0.428220
47,586,0.912969,0.902730,0.914676,11263.002362,32,28,624.583891,88.167783,0.484394,27.315167,0.654018,1.143732,1.354187,0.957026,29.493447,25.802337,-88.156025,93.154329,0.831490,5012671.615139,20.928571,28,32,0.938225,2619.024725,32.556924,27.057616,0.163503,0.000472,0.000148,0.000003,0.000000,0.000000,-0.000000,1,1.966740,0.618991,0.680980,-0.410721,586,11263.002362,624.583891,88.167783,29.493447,25.802337,93.154329,2619.024725,63.637327,115.776451,6.398886,0.058628,-0.654393,0.015970,0.007761,0.009994,0.011206,0.014193,0.013801,0.014782,0.015130,0.016519,0.018472,0.018937,0.026194,0.039828,0.029981,0.043999,0.042340,0.044013,0.037695,0.031048,0.023760,0.021810,0.025600,0.022614,0.021594,0.015382,0.015211,0.020439,0.021551,0.025325,0.024072,0.025561,0.027196,0.030330,0.032402,0.026997,0.028617,0.029454,0.019768,0.023620,0.016015,0.013911,0.010899,0.007494,0.006611,0.006023,0.005996,0.005150,0.005703,0.005001,0.858733,1.765366,1.913608,1.155786,0.499269,0.138883,0.144486,0.119786,0.074060,0.043348,0.048244,0.044125,0.031187,0.021085,0.024216,0.023236,0.018164,0.014699,0.016343,0.015445,0.011883,0.010745,0.012318,0.010416,0.008275,0.008378,0.008410,0.006465,0.006128,0.007267,0.006993,0.005345,0.005205,0.006301,0.005768,0.004286,0.004576,0.005480,0.005172,0.004526,0.004355,0.004849,0.004936,0.004456,0.004057,0.004521,0.004740,0.004574,0.004175,0.004182,0.033599,0.026873,0.804628,0.075510,0.488292,0.062445,0.115626,0.276508,0.113425,0.031365,0.042508,0.904540,0.051929,0.090003,0.198253,0.165958,0.295176,0.119344,0.295146,0.078248,0.877665,0.060504,0.090070,0.186947,0.093858,0.049350,0.280178,0.186065,0.314756,0.166417,0.074839,0.778441,0.097036,0.142047,0.398515,0.196550,0.231200,0.402544,0.265685,0.292765,0.332410,0.396507,0.234036,0.501545,0.232737,0.503052,0.072235,0.141153,0.295801,0.338144,0.383342,0.139619,0.071166,0.590291,0.202808,0.420181,0.212964,0.090330,0.841266,0.074698,0.060677,0.064459,0.087500,0.316432,0.619281,0.457066,0.387953,0.318768,0.157233,0.086296,0.087315,0.124635,0.646773,0.089932,0.211978,0.315174,0.288728,0.152314,0.090389,0.088532,0.553852,0.067529,6.290636,1.414995,1.184008,0.836757,0.946470,0.654018
48,777,0.411840,0.360360,0.481338,5720.064955,51,41,1686.879328,149.758655,0.586159,31.453253,0.371593,3.201172,2.246478,2.712085,50.265774,40.725137,-40.996121,245.344192,0.645083,13723011.623826,9.416839,50,49,0.460614,2698.254329,53.851325,40.252755,0.336213,0.004864,0.002236,0.001759,-0.000003,0.000051,0.000002,1,2.236307,0.734886,0.720802,0.052431,777,5720.064955,1686.879328,149.758655,50.265774,40.725137,245.344192,2698.254329,69.099869,119.281853,6.498445,0.068407,-0.768136,0.016738,0.010317,0.011891,0.011340,0.010892,0.008752,0.010551,0.013910,0.016038,0.014484,0.011502,0.010933,0.012378,0.009779,0.011368,0.009280,0.010544,0.011627,0.013281,0.021392,0.037493,0.064091,0.074351,0.089155,0.074948,0.047962,0.054969,0.043665,0.037093,0.023091,0.018364,0.015303,0.015565,0.014217,0.010499,0.010274,0.013046,0.010009,0.012349,0.011003,0.010552,0.011051,0.010221,0.010153,0.011552,0.012504,0.010679,0.009812,0.005767,0.482325,0.679087,0.406822,0.277232,0.262118,0.219528,0.124942,0.070371,0.052353,0.043554,0.048551,0.051216,0.039071,0.026866,0.023437,0.018381,0.017335,0.018156,0.015692,0.011231,0.011111,0.010733,0.009802,0.010331,0.010774,0.009855,0.008783,0.007101,0.007237,0.006848,0.007165,0.007384,0.006738,0.006117,0.005753,0.005774,0.006705,0.006948,0.006392,0.006349,0.005997,0.005279,0.005389,0.005721,0.005586,0.005628,0.005284,0.005100,0.005295,0.005510,0.102234,0.090382,0.784869,0.095524,0.530160,0.055618,0.110867,0.174529,0.171227,0.094679,0.098680,0.879451,0.116442,0.138779,0.152657,0.307343,0.172784,0.165609,0.309403,0.095509,0.846864,0.105608,0.138104,0.152763,0.263310,0.054899,0.228166,0.255700,0.251815,0.192567,0.085064,0.787768,0.072484,0.209569,0.253275,0.304938,0.239139,0.311045,0.514409,0.250180,0.287908,0.326846,0.419560,0.249723,0.301237,0.477074,0.160100,0.442613,0.263050,0.324302,0.360063,0.306230,0.084139,0.382089,0.231100,0.277448,0.210962,0.118832,0.854091,0.099393,0.207010,0.116149,0.123664,0.277318,0.411927,0.616628,0.311303,0.226941,0.238744,0.325934,0.189032,0.160624,0.521274,0.175487,0.441988,0.251103,0.223842,0.224249,0.183577,0.159948,0.528575,0.012908,3.166979,0.828321,0.701767,0.847216,0.610402,0.317143
49,1637,0.721612,0.567155,0.730159,24616.172539,85,39,2330.947738,192.895477,0.884847,45.654059,0.493816,3.120088,7.210812,2.873271,72.950073,33.986082,85.052687,261.415260,0.827628,14009769.335445,19.169762,40,85,0.702289,5411.883640,85.585116,39.000000,0.247129,0.025276,0.000999,0.000535,0.000000,0.000083,-0.000000,1,2.540435,0.697620,0.696115,0.257554,1637,24616.172539,2330.947738,192.895477,72.950073,33.986082,261.415260,5411.883640,64.058409,97.084301,6.620687,0.059360,1.420864,0.012204,0.008476,0.013401,0.013100,0.014513,0.010678,0.009347,0.009742,0.012823,0.014909,0.013908,0.017163,0.021588,0.017872,0.021603,0.017928,0.018952,0.027192,0.028968,0.035932,0.043258,0.058444,0.053968,0.052395,0.030469,0.023763,0.033064,0.035408,0.047511,0.031226,0.021927,0.023157,0.030013,0.029834,0.023727,0.019877,0.016094,0.009279,0.010660,0.010067,0.009806,0.008398,0.007362,0.005977,0.006367,0.007914,0.008156,0.007713,0.006073,1.780339,2.143542,1.227889,0.430780,0.268390,0.170645,0.114947,0.075259,0.068237,0.054470,0.043159,0.036906,0.029156,0.023679,0.027759,0.022016,0.019099,0.017770,0.015261,0.013452,0.013087,0.011604,0.011621,0.009520,0.010303,0.010492,0.009143,0.009501,0.010247,0.008795,0.009120,0.008661,0.007283,0.007436,0.007173,0.006403,0.006044,0.006061,0.005508,0.006111,0.007451,0.007141,0.006285,0.006492,0.006354,0.006156,0.006157,0.006330,0.006565,0.005722,0.041148,0.048104,0.779741,0.088613,0.448552,0.080279,0.148297,0.376306,0.094350,0.042220,0.104527,0.828806,0.069796,0.063839,0.163820,0.355767,0.362180,0.082719,0.260411,0.132629,0.843065,0.066900,0.072466,0.195748,0.306314,0.077419,0.236579,0.174580,0.386903,0.146837,0.092974,0.691569,0.111044,0.175585,0.495165,0.151670,0.170834,0.460972,0.285787,0.173922,0.117647,0.320966,0.471057,0.532726,0.154412,0.391209,0.163015,0.344124,0.282921,0.185807,0.418025,0.461107,0.146938,0.422414,0.185598,0.618588,0.203101,0.092996,0.707402,0.095745,0.119794,0.068145,0.066507,0.173743,0.637346,0.643490,0.196978,0.078882,0.164344,0.237809,0.119687,0.081310,0.379547,0.099806,0.637163,0.329177,0.139422,0.213931,0.266100,0.160586,0.412121,0.023954,6.262067,2.509618,2.311093,0.920894,0.737889,0.481765
